	model	dataset	scaler	actor_zscore	features_mode	feature_group	is_top	features_json	model_params_json	accuracy	f1	f1_macro	mcc	tp	tn	fp	fn	roc_auc	average_precision
6861	xgb_classifier	ravdess	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.83	0.99
6862	xgb_classifier	ravdess	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.59	0.95
6863	xgb_classifier	ravdess	none	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.86	0.92	0.56	0.12	253.0	5.0	15.0	27.0	0.73	0.98
6865	xgb_classifier	ravdess	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.96	0.48	-0.02	279.0	0.0	20.0	1.0	0.7	0.97
6866	xgb_classifier	ravdess	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.87	0.93	0.53	0.07	259.0	3.0	17.0	21.0	0.7	0.97
6867	xgb_classifier	ravdess	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.53	0.94
6868	xgb_classifier	ravdess	none	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.83	0.99
6870	xgb_classifier	ravdess	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.79	0.98
6871	xgb_classifier	ravdess	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.83	0.99
6872	xgb_classifier	ravdess	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.59	0.95
6873	xgb_classifier	savee	robust	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.76	0.86	0.46	0.16	90.0	1.0	29.0	0.0	0.94	0.98
6875	xgb_classifier	savee	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.77	0.86	0.52	0.21	89.0	3.0	27.0	1.0	0.94	0.98
6876	xgb_classifier	savee	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.93	0.98
6877	xgb_classifier	savee	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.7	0.82	0.5	0.03	80.0	4.0	26.0	10.0	0.49	0.78
6878	xgb_classifier	savee	robust	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.92	0.98
6880	xgb_classifier	savee	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.91	0.97
6881	xgb_classifier	savee	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.9	0.97
6882	xgb_classifier	savee	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.7	0.81	0.53	0.08	78.0	6.0	24.0	12.0	0.47	0.76
6883	xgb_classifier	savee	standard	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.76	0.86	0.46	0.16	90.0	1.0	29.0	0.0	0.94	0.98
6885	xgb_classifier	savee	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.77	0.86	0.52	0.21	89.0	3.0	27.0	1.0	0.94	0.98
6886	xgb_classifier	savee	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.93	0.98
6887	xgb_classifier	savee	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.7	0.82	0.5	0.03	80.0	4.0	26.0	10.0	0.49	0.78
6888	xgb_classifier	savee	standard	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.92	0.98
6890	xgb_classifier	savee	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.91	0.97
6891	xgb_classifier	savee	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.9	0.97
6892	xgb_classifier	savee	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.7	0.81	0.53	0.08	78.0	6.0	24.0	12.0	0.47	0.76
6893	xgb_classifier	savee	none	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.76	0.86	0.46	0.16	90.0	1.0	29.0	0.0	0.94	0.98
6895	xgb_classifier	savee	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.77	0.86	0.52	0.21	89.0	3.0	27.0	1.0	0.94	0.98
6896	xgb_classifier	savee	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.93	0.98
6897	xgb_classifier	savee	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.7	0.82	0.5	0.03	80.0	4.0	26.0	10.0	0.49	0.78
6898	xgb_classifier	savee	none	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.92	0.98
6900	xgb_classifier	savee	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.91	0.97
6901	xgb_classifier	savee	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.43	0.0	90.0	0.0	30.0	0.0	0.9	0.97
6902	xgb_classifier	savee	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.7	0.81	0.53	0.08	78.0	6.0	24.0	12.0	0.47	0.76
6903	xgb_classifier	ravdess	robust	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.83	0.9	0.53	0.08	243.0	5.0	15.0	37.0	0.69	0.97
6905	xgb_classifier	ravdess	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.77	0.87	0.46	-0.06	228.0	2.0	18.0	52.0	0.72	0.98
6906	xgb_classifier	ravdess	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.85	0.92	0.52	0.04	253.0	3.0	17.0	27.0	0.67	0.97
6907	xgb_classifier	ravdess	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.52	0.94
6908	xgb_classifier	ravdess	robust	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.87	0.99
6910	xgb_classifier	ravdess	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.82	0.98
6911	xgb_classifier	ravdess	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.86	0.99
6912	xgb_classifier	ravdess	robust	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.61	0.95
6913	xgb_classifier	ravdess	standard	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.83	0.9	0.53	0.08	243.0	5.0	15.0	37.0	0.69	0.97
6915	xgb_classifier	ravdess	standard	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.77	0.87	0.46	-0.06	228.0	2.0	18.0	52.0	0.72	0.98
6916	xgb_classifier	ravdess	standard	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.85	0.92	0.52	0.04	253.0	3.0	17.0	27.0	0.67	0.97
6917	xgb_classifier	ravdess	standard	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.52	0.94
6918	xgb_classifier	ravdess	standard	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.87	0.99
6920	xgb_classifier	ravdess	standard	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.82	0.98
6921	xgb_classifier	ravdess	standard	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.86	0.99
6922	xgb_classifier	ravdess	standard	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.61	0.95
6923	xgb_classifier	ravdess	none	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.83	0.9	0.53	0.08	243.0	5.0	15.0	37.0	0.69	0.97
6925	xgb_classifier	ravdess	none	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.77	0.87	0.46	-0.06	228.0	2.0	18.0	52.0	0.72	0.98
6926	xgb_classifier	ravdess	none	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.85	0.92	0.52	0.04	253.0	3.0	17.0	27.0	0.67	0.97
6927	xgb_classifier	ravdess	none	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.52	0.94
6928	xgb_classifier	ravdess	none	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.87	0.99
6930	xgb_classifier	ravdess	none	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.82	0.98
6931	xgb_classifier	ravdess	none	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.86	0.99
6932	xgb_classifier	ravdess	none	False	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.93	0.97	0.48	0.0	280.0	0.0	20.0	0.0	0.61	0.95
6933	xgb_classifier	savee	robust	True	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.79	0.88	0.62	0.35	88.0	7.0	23.0	2.0	0.93	0.98
6935	xgb_classifier	savee	robust	True	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.79	0.88	0.58	0.36	90.0	5.0	25.0	0.0	0.94	0.98
6936	xgb_classifier	savee	robust	True	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.72	0.84	0.42	-0.09	87.0	0.0	30.0	3.0	0.93	0.98
6937	xgb_classifier	savee	robust	True	explicit	voice_quality	False	"{""columns"": [""jitter"", ""shimmer"", ""hnr""], ""mode"": ""explicit""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.63	0.77	0.46	-0.07	72.0	4.0	26.0	18.0	0.46	0.78
6938	xgb_classifier	savee	robust	False	all	all	False	"{""mode"": ""all""}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.9	0.97
6940	xgb_classifier	savee	robust	False	prefixes	prosodic	False	"{""mode"": ""prefixes"", ""prefixes"": [""F0_"", ""energy_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.9	0.97
6941	xgb_classifier	savee	robust	False	prefixes	acoustic	False	"{""mode"": ""prefixes"", ""prefixes"": [""mfcc_"", ""spec_"", ""zcr_"", ""spectral_contrast_"", ""chroma_""]}"	"{""eval_metric"": ""logloss"", ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100, ""n_jobs"": -1, ""random_state"": 42, ""scale_pos_weight"": 4}"	0.74	0.85	0.43	-0.05	89.0	0.0	30.0	1.0	0.87	0.96
