	model	dataset	scaler	actor_zscore	features_mode	feature_group	is_top	features_json	model_params_json	accuracy	f1	f1_macro	mcc	tp	tn	fp	fn	roc_auc	average_precision
7789	random_forest	savee	standard	False	explicit	all	20	"{""columns"": [""mfcc_6_std"", ""mfcc_4_std"", ""zcr_mean"", ""F0_mean"", ""spectral_contrast_2_mean"", ""mfcc_delta2_6_std"", ""chroma_1_mean"", ""spectral_contrast_5_mean"", ""chroma_12_mean"", ""mfcc_5_mean"", ""jitter"", ""mfcc_4_mean"", ""mfcc_2_mean"", ""energy_std"", ""mfcc_delta2_13_std"", ""F0_std"", ""mfcc_6_mean"", ""spec_bandwidth_mean"", ""chroma_2_mean"", ""mfcc_delta2_8_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.82	0.94
7794	random_forest	savee	none	True	explicit	all	20	"{""columns"": [""mfcc_delta2_12_std"", ""energy_mean"", ""jitter"", ""energy_std"", ""mfcc_delta2_7_std"", ""mfcc_delta2_13_std"", ""mfcc_delta_13_std"", ""spectral_contrast_2_mean"", ""mfcc_3_mean"", ""mfcc_2_mean"", ""mfcc_delta2_6_std"", ""mfcc_4_mean"", ""zcr_mean"", ""mfcc_1_mean"", ""F0_std"", ""mfcc_delta_9_mean"", ""mfcc_4_std"", ""chroma_6_mean"", ""spectral_contrast_7_mean"", ""F0_mean""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.75	0.85	0.49	0.11	88.0	2.0	28.0	2.0	0.94	0.98
7799	random_forest	savee	none	False	explicit	all	20	"{""columns"": [""mfcc_6_std"", ""mfcc_4_std"", ""zcr_mean"", ""F0_mean"", ""spectral_contrast_2_mean"", ""mfcc_delta2_6_std"", ""chroma_1_mean"", ""spectral_contrast_5_mean"", ""chroma_12_mean"", ""mfcc_5_mean"", ""jitter"", ""mfcc_4_mean"", ""mfcc_2_mean"", ""energy_std"", ""mfcc_delta2_13_std"", ""F0_std"", ""mfcc_6_mean"", ""spec_bandwidth_mean"", ""chroma_2_mean"", ""mfcc_delta2_8_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.82	0.94
7804	random_forest	ravdess	robust	True	explicit	all	20	"{""columns"": [""energy_std"", ""energy_mean"", ""mfcc_1_mean"", ""mfcc_delta2_3_std"", ""F0_mean"", ""zcr_mean"", ""mfcc_delta_4_std"", ""hnr"", ""F0_std"", ""mfcc_delta_5_std"", ""mfcc_delta2_4_std"", ""jitter"", ""mfcc_6_mean"", ""mfcc_3_mean"", ""mfcc_5_mean"", ""mfcc_delta_1_mean"", ""mfcc_delta_9_std"", ""mfcc_4_std"", ""chroma_5_mean"", ""mfcc_delta_1_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.84	0.91	0.54	0.1	248.0	5.0	15.0	32.0	0.73	0.98
7809	random_forest	ravdess	robust	False	explicit	all	20	"{""columns"": [""mfcc_delta2_10_std"", ""mfcc_delta2_4_std"", ""mfcc_delta_10_std"", ""mfcc_delta2_12_std"", ""mfcc_10_std"", ""mfcc_delta_2_mean"", ""mfcc_3_mean"", ""mfcc_delta_13_std"", ""zcr_mean"", ""mfcc_11_std"", ""mfcc_delta_12_std"", ""mfcc_8_std"", ""mfcc_delta_7_mean"", ""mfcc_delta_8_std"", ""mfcc_12_std"", ""spectral_contrast_7_mean"", ""chroma_10_mean"", ""mfcc_1_mean"", ""mfcc_delta2_12_mean"", ""energy_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.92	0.96	0.48	-0.03	277.0	0.0	20.0	3.0	0.73	0.98
7814	random_forest	ravdess	standard	True	explicit	all	20	"{""columns"": [""energy_std"", ""energy_mean"", ""mfcc_1_mean"", ""mfcc_delta2_3_std"", ""F0_mean"", ""zcr_mean"", ""mfcc_delta_4_std"", ""hnr"", ""mfcc_delta_5_std"", ""mfcc_delta2_4_std"", ""F0_std"", ""jitter"", ""mfcc_3_mean"", ""mfcc_6_mean"", ""mfcc_5_mean"", ""mfcc_delta_1_mean"", ""mfcc_4_std"", ""mfcc_delta_9_std"", ""chroma_5_mean"", ""mfcc_delta_1_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.84	0.91	0.56	0.13	246.0	6.0	14.0	34.0	0.73	0.98
7819	random_forest	ravdess	standard	False	explicit	all	20	"{""columns"": [""mfcc_delta2_10_std"", ""mfcc_delta2_4_std"", ""mfcc_delta_10_std"", ""mfcc_delta2_12_std"", ""mfcc_10_std"", ""mfcc_delta_2_mean"", ""mfcc_3_mean"", ""mfcc_delta_13_std"", ""zcr_mean"", ""mfcc_11_std"", ""mfcc_delta_12_std"", ""mfcc_8_std"", ""mfcc_delta_7_mean"", ""mfcc_delta_8_std"", ""mfcc_12_std"", ""spectral_contrast_7_mean"", ""chroma_10_mean"", ""mfcc_1_mean"", ""mfcc_delta2_12_mean"", ""energy_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.92	0.96	0.48	-0.03	277.0	0.0	20.0	3.0	0.73	0.98
7824	random_forest	ravdess	none	True	explicit	all	20	"{""columns"": [""energy_std"", ""energy_mean"", ""mfcc_1_mean"", ""mfcc_delta2_3_std"", ""F0_mean"", ""zcr_mean"", ""mfcc_delta_4_std"", ""hnr"", ""F0_std"", ""mfcc_delta_5_std"", ""mfcc_delta2_4_std"", ""jitter"", ""mfcc_6_mean"", ""mfcc_3_mean"", ""mfcc_5_mean"", ""mfcc_delta_1_mean"", ""mfcc_delta_9_std"", ""mfcc_4_std"", ""chroma_5_mean"", ""mfcc_delta_1_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.84	0.91	0.54	0.1	248.0	5.0	15.0	32.0	0.73	0.98
7829	random_forest	ravdess	none	False	explicit	all	20	"{""columns"": [""mfcc_delta2_10_std"", ""mfcc_delta2_4_std"", ""mfcc_delta_10_std"", ""mfcc_delta2_12_std"", ""mfcc_10_std"", ""mfcc_delta_2_mean"", ""mfcc_3_mean"", ""mfcc_delta_13_std"", ""zcr_mean"", ""mfcc_11_std"", ""mfcc_delta_12_std"", ""mfcc_8_std"", ""mfcc_delta_7_mean"", ""mfcc_delta_8_std"", ""mfcc_12_std"", ""spectral_contrast_7_mean"", ""chroma_10_mean"", ""mfcc_1_mean"", ""mfcc_delta2_12_mean"", ""energy_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.92	0.96	0.48	-0.03	277.0	0.0	20.0	3.0	0.73	0.98
7834	random_forest	savee	robust	True	explicit	all	20	"{""columns"": [""energy_mean"", ""mfcc_delta2_12_std"", ""energy_std"", ""jitter"", ""mfcc_delta2_13_std"", ""mfcc_delta2_7_std"", ""mfcc_delta_13_std"", ""spectral_contrast_2_mean"", ""mfcc_2_mean"", ""mfcc_delta2_6_std"", ""mfcc_delta_9_mean"", ""mfcc_1_mean"", ""mfcc_3_mean"", ""mfcc_4_mean"", ""mfcc_4_std"", ""mfcc_delta2_10_std"", ""zcr_mean"", ""chroma_6_mean"", ""spectral_contrast_7_mean"", ""mfcc_5_mean""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.93	0.98
7839	random_forest	savee	robust	False	explicit	all	20	"{""columns"": [""mfcc_6_std"", ""spectral_contrast_2_mean"", ""zcr_mean"", ""F0_mean"", ""mfcc_4_std"", ""mfcc_delta2_6_std"", ""spectral_contrast_5_mean"", ""chroma_12_mean"", ""chroma_1_mean"", ""mfcc_5_mean"", ""mfcc_4_mean"", ""jitter"", ""energy_std"", ""mfcc_delta2_13_std"", ""mfcc_2_mean"", ""mfcc_delta2_7_std"", ""mfcc_delta2_12_std"", ""mfcc_delta2_1_mean"", ""energy_mean"", ""chroma_11_mean""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.76	0.86	0.46	0.16	90.0	1.0	29.0	0.0	0.89	0.97
7844	random_forest	savee	standard	True	explicit	all	20	"{""columns"": [""energy_mean"", ""mfcc_delta2_12_std"", ""energy_std"", ""jitter"", ""mfcc_delta2_13_std"", ""mfcc_delta2_7_std"", ""mfcc_delta_13_std"", ""spectral_contrast_2_mean"", ""mfcc_2_mean"", ""mfcc_delta2_6_std"", ""mfcc_delta_9_mean"", ""mfcc_1_mean"", ""mfcc_3_mean"", ""mfcc_4_mean"", ""mfcc_4_std"", ""mfcc_delta2_10_std"", ""zcr_mean"", ""chroma_6_mean"", ""spectral_contrast_7_mean"", ""mfcc_5_mean""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.93	0.98
7849	random_forest	savee	standard	False	explicit	all	20	"{""columns"": [""mfcc_6_std"", ""spectral_contrast_2_mean"", ""zcr_mean"", ""F0_mean"", ""mfcc_4_std"", ""mfcc_delta2_6_std"", ""spectral_contrast_5_mean"", ""chroma_12_mean"", ""chroma_1_mean"", ""mfcc_5_mean"", ""mfcc_4_mean"", ""jitter"", ""energy_std"", ""mfcc_delta2_13_std"", ""mfcc_2_mean"", ""mfcc_delta2_7_std"", ""mfcc_delta2_12_std"", ""mfcc_delta2_1_mean"", ""energy_mean"", ""chroma_11_mean""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.76	0.86	0.46	0.16	90.0	1.0	29.0	0.0	0.89	0.97
7854	random_forest	savee	none	True	explicit	all	20	"{""columns"": [""energy_mean"", ""mfcc_delta2_12_std"", ""energy_std"", ""jitter"", ""mfcc_delta2_13_std"", ""mfcc_delta2_7_std"", ""mfcc_delta_13_std"", ""spectral_contrast_2_mean"", ""mfcc_2_mean"", ""mfcc_delta2_6_std"", ""mfcc_delta_9_mean"", ""mfcc_1_mean"", ""mfcc_3_mean"", ""mfcc_4_mean"", ""mfcc_4_std"", ""mfcc_delta2_10_std"", ""zcr_mean"", ""chroma_6_mean"", ""spectral_contrast_7_mean"", ""mfcc_5_mean""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.75	0.86	0.46	0.08	89.0	1.0	29.0	1.0	0.93	0.98
7859	random_forest	savee	none	False	explicit	all	20	"{""columns"": [""mfcc_6_std"", ""spectral_contrast_2_mean"", ""zcr_mean"", ""F0_mean"", ""mfcc_4_std"", ""mfcc_delta2_6_std"", ""spectral_contrast_5_mean"", ""chroma_12_mean"", ""chroma_1_mean"", ""mfcc_5_mean"", ""mfcc_4_mean"", ""jitter"", ""energy_std"", ""mfcc_delta2_13_std"", ""mfcc_2_mean"", ""mfcc_delta2_7_std"", ""mfcc_delta2_12_std"", ""mfcc_delta2_1_mean"", ""energy_mean"", ""chroma_11_mean""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.76	0.86	0.46	0.16	90.0	1.0	29.0	0.0	0.89	0.97
7864	random_forest	ravdess	robust	True	explicit	all	20	"{""columns"": [""energy_std"", ""energy_mean"", ""mfcc_delta_4_std"", ""mfcc_delta2_3_std"", ""zcr_mean"", ""mfcc_1_mean"", ""F0_mean"", ""F0_std"", ""chroma_5_mean"", ""mfcc_10_std"", ""mfcc_4_std"", ""jitter"", ""mfcc_delta_2_std"", ""mfcc_delta2_4_std"", ""hnr"", ""mfcc_5_mean"", ""spectral_contrast_7_mean"", ""mfcc_2_mean"", ""mfcc_12_std"", ""mfcc_6_mean""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.87	0.93	0.55	0.1	256.0	4.0	16.0	24.0	0.74	0.98
7869	random_forest	ravdess	robust	False	explicit	all	20	"{""columns"": [""mfcc_delta2_10_std"", ""mfcc_delta_10_std"", ""mfcc_delta_12_std"", ""mfcc_delta2_12_std"", ""mfcc_delta2_3_std"", ""mfcc_delta2_4_std"", ""zcr_mean"", ""mfcc_10_std"", ""mfcc_11_std"", ""mfcc_delta_2_mean"", ""mfcc_13_std"", ""mfcc_3_std"", ""energy_std"", ""mfcc_delta_4_std"", ""mfcc_delta_3_std"", ""mfcc_delta_13_std"", ""mfcc_delta2_8_std"", ""chroma_4_mean"", ""mfcc_4_std"", ""mfcc_delta_8_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.93	0.96	0.48	-0.02	279.0	0.0	20.0	1.0	0.7	0.97
7874	random_forest	ravdess	standard	True	explicit	all	20	"{""columns"": [""energy_std"", ""energy_mean"", ""mfcc_delta_4_std"", ""mfcc_delta2_3_std"", ""zcr_mean"", ""mfcc_1_mean"", ""F0_mean"", ""F0_std"", ""chroma_5_mean"", ""mfcc_10_std"", ""mfcc_4_std"", ""jitter"", ""mfcc_delta_2_std"", ""mfcc_delta2_4_std"", ""hnr"", ""mfcc_5_mean"", ""spectral_contrast_7_mean"", ""mfcc_2_mean"", ""mfcc_8_std"", ""mfcc_12_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.84	0.91	0.54	0.1	246.0	5.0	15.0	34.0	0.72	0.98
7879	random_forest	ravdess	standard	False	explicit	all	20	"{""columns"": [""mfcc_delta2_10_std"", ""mfcc_delta_10_std"", ""mfcc_delta_12_std"", ""mfcc_delta2_12_std"", ""mfcc_delta2_3_std"", ""mfcc_delta2_4_std"", ""zcr_mean"", ""mfcc_10_std"", ""mfcc_11_std"", ""mfcc_delta_2_mean"", ""mfcc_13_std"", ""mfcc_3_std"", ""energy_std"", ""mfcc_delta_4_std"", ""mfcc_delta_3_std"", ""mfcc_delta_13_std"", ""mfcc_delta2_8_std"", ""chroma_4_mean"", ""mfcc_4_std"", ""mfcc_delta_8_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.93	0.96	0.48	-0.02	279.0	0.0	20.0	1.0	0.7	0.97
7884	random_forest	ravdess	none	True	explicit	all	20	"{""columns"": [""energy_std"", ""energy_mean"", ""mfcc_delta_4_std"", ""mfcc_delta2_3_std"", ""zcr_mean"", ""mfcc_1_mean"", ""F0_mean"", ""F0_std"", ""chroma_5_mean"", ""mfcc_10_std"", ""mfcc_4_std"", ""jitter"", ""mfcc_delta_2_std"", ""mfcc_delta2_4_std"", ""hnr"", ""mfcc_5_mean"", ""spectral_contrast_7_mean"", ""mfcc_2_mean"", ""mfcc_12_std"", ""mfcc_6_mean""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.87	0.93	0.55	0.1	256.0	4.0	16.0	24.0	0.74	0.98
7889	random_forest	ravdess	none	False	explicit	all	20	"{""columns"": [""mfcc_delta2_10_std"", ""mfcc_delta_10_std"", ""mfcc_delta_12_std"", ""mfcc_delta2_12_std"", ""mfcc_delta2_3_std"", ""mfcc_delta2_4_std"", ""zcr_mean"", ""mfcc_10_std"", ""mfcc_11_std"", ""mfcc_delta_2_mean"", ""mfcc_13_std"", ""mfcc_3_std"", ""energy_std"", ""mfcc_delta_4_std"", ""mfcc_delta_3_std"", ""mfcc_delta_13_std"", ""mfcc_delta2_8_std"", ""chroma_4_mean"", ""mfcc_4_std"", ""mfcc_delta_8_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.93	0.96	0.48	-0.02	279.0	0.0	20.0	1.0	0.7	0.97
7894	random_forest	savee	robust	True	explicit	all	20	"{""columns"": [""energy_mean"", ""mfcc_delta2_12_std"", ""jitter"", ""mfcc_delta2_13_std"", ""energy_std"", ""mfcc_delta_13_std"", ""mfcc_2_mean"", ""mfcc_delta2_7_std"", ""spectral_contrast_2_mean"", ""mfcc_3_mean"", ""mfcc_delta2_6_std"", ""mfcc_4_mean"", ""mfcc_4_std"", ""chroma_6_mean"", ""spectral_contrast_6_mean"", ""mfcc_delta_9_mean"", ""mfcc_1_mean"", ""F0_std"", ""zcr_mean"", ""mfcc_delta2_3_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.74	0.85	0.5	0.1	86.0	3.0	27.0	4.0	0.94	0.98
7899	random_forest	savee	robust	False	explicit	all	20	"{""columns"": [""mfcc_6_std"", ""zcr_mean"", ""F0_mean"", ""mfcc_delta2_6_std"", ""mfcc_4_std"", ""spectral_contrast_2_mean"", ""chroma_1_mean"", ""spectral_contrast_5_mean"", ""chroma_12_mean"", ""mfcc_5_mean"", ""energy_std"", ""mfcc_2_mean"", ""mfcc_4_mean"", ""jitter"", ""mfcc_delta2_12_std"", ""F0_std"", ""mfcc_delta2_13_std"", ""spec_bandwidth_mean"", ""mfcc_delta2_7_std"", ""chroma_2_mean""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.76	0.86	0.49	0.15	89.0	2.0	28.0	1.0	0.86	0.95
7904	random_forest	savee	standard	True	explicit	all	20	"{""columns"": [""energy_mean"", ""mfcc_delta2_12_std"", ""jitter"", ""mfcc_delta2_13_std"", ""energy_std"", ""mfcc_delta_13_std"", ""mfcc_2_mean"", ""mfcc_delta2_7_std"", ""spectral_contrast_2_mean"", ""mfcc_3_mean"", ""mfcc_delta2_6_std"", ""mfcc_4_mean"", ""mfcc_4_std"", ""chroma_6_mean"", ""spectral_contrast_6_mean"", ""mfcc_delta_9_mean"", ""mfcc_1_mean"", ""F0_std"", ""zcr_mean"", ""mfcc_delta2_3_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.74	0.85	0.5	0.1	86.0	3.0	27.0	4.0	0.94	0.98
7909	random_forest	savee	standard	False	explicit	all	20	"{""columns"": [""mfcc_6_std"", ""zcr_mean"", ""F0_mean"", ""mfcc_delta2_6_std"", ""mfcc_4_std"", ""spectral_contrast_2_mean"", ""chroma_1_mean"", ""spectral_contrast_5_mean"", ""chroma_12_mean"", ""mfcc_5_mean"", ""energy_std"", ""mfcc_2_mean"", ""mfcc_4_mean"", ""jitter"", ""mfcc_delta2_12_std"", ""F0_std"", ""mfcc_delta2_13_std"", ""spec_bandwidth_mean"", ""mfcc_delta2_7_std"", ""chroma_2_mean""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.76	0.86	0.49	0.15	89.0	2.0	28.0	1.0	0.86	0.95
7914	random_forest	savee	none	True	explicit	all	20	"{""columns"": [""energy_mean"", ""mfcc_delta2_12_std"", ""jitter"", ""mfcc_delta2_13_std"", ""energy_std"", ""mfcc_delta_13_std"", ""mfcc_2_mean"", ""mfcc_delta2_7_std"", ""spectral_contrast_2_mean"", ""mfcc_3_mean"", ""mfcc_delta2_6_std"", ""mfcc_4_mean"", ""mfcc_4_std"", ""chroma_6_mean"", ""spectral_contrast_6_mean"", ""mfcc_delta_9_mean"", ""mfcc_1_mean"", ""F0_std"", ""zcr_mean"", ""mfcc_delta2_3_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.74	0.85	0.5	0.1	86.0	3.0	27.0	4.0	0.94	0.98
7919	random_forest	savee	none	False	explicit	all	20	"{""columns"": [""mfcc_6_std"", ""zcr_mean"", ""F0_mean"", ""mfcc_delta2_6_std"", ""mfcc_4_std"", ""spectral_contrast_2_mean"", ""chroma_1_mean"", ""spectral_contrast_5_mean"", ""chroma_12_mean"", ""mfcc_5_mean"", ""energy_std"", ""mfcc_2_mean"", ""mfcc_4_mean"", ""jitter"", ""mfcc_delta2_12_std"", ""F0_std"", ""mfcc_delta2_13_std"", ""spec_bandwidth_mean"", ""mfcc_delta2_7_std"", ""chroma_2_mean""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.76	0.86	0.49	0.15	89.0	2.0	28.0	1.0	0.86	0.95
7924	random_forest	ravdess	robust	True	explicit	all	20	"{""columns"": [""energy_mean"", ""energy_std"", ""mfcc_1_mean"", ""mfcc_delta2_3_std"", ""mfcc_delta_4_std"", ""F0_mean"", ""zcr_mean"", ""mfcc_delta2_4_std"", ""jitter"", ""mfcc_delta_5_std"", ""mfcc_10_std"", ""mfcc_delta_9_std"", ""hnr"", ""F0_std"", ""mfcc_5_mean"", ""mfcc_delta_1_std"", ""mfcc_3_mean"", ""mfcc_6_mean"", ""spectral_contrast_6_mean"", ""mfcc_6_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.81	0.89	0.52	0.07	238.0	5.0	15.0	42.0	0.71	0.98
7929	random_forest	ravdess	robust	False	explicit	all	20	"{""columns"": [""mfcc_delta2_10_std"", ""mfcc_delta2_4_std"", ""mfcc_delta_10_std"", ""mfcc_delta2_12_std"", ""mfcc_10_std"", ""mfcc_11_std"", ""mfcc_delta_8_std"", ""mfcc_delta_12_std"", ""mfcc_delta2_3_std"", ""mfcc_5_std"", ""zcr_mean"", ""mfcc_3_mean"", ""mfcc_3_std"", ""mfcc_8_std"", ""mfcc_delta_13_std"", ""mfcc_delta2_11_std"", ""mfcc_13_std"", ""mfcc_delta_7_mean"", ""mfcc_delta_2_mean"", ""mfcc_delta_9_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.92	0.96	0.48	-0.03	275.0	0.0	20.0	5.0	0.72	0.97
7934	random_forest	ravdess	standard	True	explicit	all	20	"{""columns"": [""energy_mean"", ""energy_std"", ""mfcc_1_mean"", ""mfcc_delta2_3_std"", ""mfcc_delta_4_std"", ""F0_mean"", ""zcr_mean"", ""mfcc_delta2_4_std"", ""jitter"", ""mfcc_delta_5_std"", ""mfcc_10_std"", ""mfcc_delta_9_std"", ""hnr"", ""mfcc_5_mean"", ""F0_std"", ""mfcc_delta_1_std"", ""mfcc_3_mean"", ""mfcc_6_mean"", ""spectral_contrast_6_mean"", ""mfcc_6_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.82	0.9	0.53	0.08	241.0	5.0	15.0	39.0	0.71	0.98
7939	random_forest	ravdess	standard	False	explicit	all	20	"{""columns"": [""mfcc_delta2_10_std"", ""mfcc_delta2_4_std"", ""mfcc_delta_10_std"", ""mfcc_delta2_12_std"", ""mfcc_10_std"", ""mfcc_11_std"", ""mfcc_delta_8_std"", ""mfcc_delta_12_std"", ""mfcc_delta2_3_std"", ""mfcc_5_std"", ""zcr_mean"", ""mfcc_3_mean"", ""mfcc_3_std"", ""mfcc_8_std"", ""mfcc_delta_13_std"", ""mfcc_delta2_11_std"", ""mfcc_13_std"", ""mfcc_delta_7_mean"", ""mfcc_delta_2_mean"", ""mfcc_delta_9_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.92	0.96	0.48	-0.03	275.0	0.0	20.0	5.0	0.72	0.97
7944	random_forest	ravdess	none	True	explicit	all	20	"{""columns"": [""energy_mean"", ""energy_std"", ""mfcc_1_mean"", ""mfcc_delta2_3_std"", ""mfcc_delta_4_std"", ""F0_mean"", ""zcr_mean"", ""mfcc_delta2_4_std"", ""jitter"", ""mfcc_delta_5_std"", ""mfcc_10_std"", ""mfcc_delta_9_std"", ""hnr"", ""F0_std"", ""mfcc_5_mean"", ""mfcc_delta_1_std"", ""mfcc_3_mean"", ""mfcc_6_mean"", ""spectral_contrast_6_mean"", ""mfcc_6_std""], ""mode"": ""explicit""}"	"{""class_weight"": {""0"": 1, ""1"": 14}, ""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42}"	0.81	0.89	0.52	0.07	238.0	5.0	15.0	42.0	0.71	0.98
